sku,product,was,now,saving,percent,product_url,description,image_url,image_file,qr_file,availability,stock_status,sold_out_since
60421,Santa's Secret Festive Figurines - 4 in 1,£20.00,£15.00,£5.00,25%,https://stevegiergiel.vivamknetwork.co.uk/santa-s-secret-festive-figurines-4-in-1.html,"These charming Russian doll-style Christmas ornaments make the perfect gift or festive addition to your home. Each set includes four adorable designs: Santa (H16cm), Snowman (H10cm), Penguin (H7cm), and Christmas Tree (4.5cm). Hand painted. Comes boxed. Wood. Nested size: H16cm x W6.5cm. Engrave Santa’s beard with up to 15 characters.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60421.jpg,output\personalised\cache\images\60421.jpg,output\personalised\cache\images\60421_qr.png,,active,
60397,Serenity Gemstone Tree Tea Light Holder - 7 Chakras,£20.00,£16.50,£3.50,18%,https://stevegiergiel.vivamknetwork.co.uk/serenity-gemstone-tree-tea-light-holder-7-chakras.html,"Enhance your well-being and home décor with the Serenity Gemstone Tree Tea Light Holder - 7 Chakras. The tree is crafted from an array of semi-precious crystals, each representing one of the seven chakras, bringing balance and positive energy into any living space. The base is made from wood, providing a sturdy and natural foundation that complements the gemstone tree's vibrant colours. A thoughtful gift for anyone seeking to improve their spiritual and mental wellness. Tealight not included. H14 x W16.5 x D6.5cm. Comes boxed. Engrave up to 25 characters (CAPITALS only).",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60397.jpg,output\personalised\cache\images\60397.jpg,output\personalised\cache\images\60397_qr.png,,active,
60443,Set of 2 Blue Storage Cubes,£11.50,£8.50,£3.00,26%,https://stevegiergiel.vivamknetwork.co.uk/set-of-2-blue-storage-cubes.html,"Keep your child’s room neat and organised with our colourful kids Storage Cubes! Perfect for storing toys, books, clothes, shoes, and more. These versatile cubes make clean-up time easy & fun. Designed to fit any kids' room or play space, they turn clutter into order in no time. Folds flat when not in use & features handles for easy carrying. Non-woven PP & cardboard. H26 x W26 x D26cm approx. Includes: 1 x dino and 1 x lion. Personalise each cube in white vinyl, up to 15 characters.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60443.jpg,output\personalised\cache\images\60443.jpg,output\personalised\cache\images\60443_qr.png,,active,
60442,Set of 2 Pink Storage Cubes,£11.50,£8.50,£3.00,26%,https://stevegiergiel.vivamknetwork.co.uk/set-of-2-pink-storage-cubes.html,"Keep your child’s room neat and organised with our colourful kids Storage Cubes! Perfect for storing toys, books, clothes, shoes, and more. These versatile cubes make clean-up time easy & fun. Designed to fit any kids' room or play space, they turn clutter into order in no time. Folds flat when not in use & features handles for easy carrying. Non-woven PP & cardboard. H26 x W26 x D26cm approx. Includes: 1 x cheetah and 1 x unicorn. Personalise each cube in white vinyl, up to 15 characters.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60442.jpg,output\personalised\cache\images\60442.jpg,output\personalised\cache\images\60442_qr.png,,active,
60144,Shenanigans' Signature Martini Glass,£8.00,£6.00,£2.00,25%,https://stevegiergiel.vivamknetwork.co.uk/shenanigans-signature-martini-glass.html,"Indulge in the elegance of evening shenanigans with our exquisite personalized Martini Glass, the ideal companion for your sophisticated soirees and delightful celebrations. Whether it's a thoughtful present for a special someone or a charming treat for yourself, this glass is more than just a vessel for your favorite martini - it's a statement of style. Specifications: • Size: H17 x Diam. 11.5cm (approx.) • Material: Crafted for clarity and brilliance. (Glass) • Care: Lovingly hand washable. • Packaging: Arrives in a lovely box, perfect for gifting. Personalisation: • Your Touch: Up to 15 characters • Unique Identity: Make each sip a personal affair, perfect for those who adore a touch of exclusivity. Ideal For: • Gift of Glamour: An unparalleled choice for birthdays, anniversaries, or as a spontaneous gesture of affection. • Elevate Your Evenings: Turn ordinary nights into a scene of sophisticated shenanigans. • Celebrate You: Why not? Treat yourself to a glass that’s as unique as your martini mixing skills. Toast to the moments that matter with a twist of personal flair. With the Shenanigans' Signature Martini Glass, every cocktail hour becomes a memorable affair. Order now and sip in style!",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60144.jpg,output\personalised\cache\images\60144.jpg,output\personalised\cache\images\60144_qr.png,,active,
60341,Silver Belt Watch,£10.00,£8.00,£2.00,20%,https://stevegiergiel.vivamknetwork.co.uk/silver-belt-watch.html,"A must-have for wrist-watch restricted professionals, this watch cleverly clips onto a belt loop and is popular among doctors, chefs, and nurses. Stainless steel. L7.5 x Diam. 4cm. Presented in a pouch. Engrave up to 3 lines, max 20 characters per line. • Luminous face • Carabiner style clip to attach to your belt",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60341.jpg,output\personalised\cache\images\60341.jpg,output\personalised\cache\images\60341_qr.png,,active,
60226,Silver Gonk With Sequin Hat,£10.50,£7.50,£3.00,29%,https://stevegiergiel.vivamknetwork.co.uk/silver-gonk-with-sequin-hat.html,"Add some festive cheer into your home this Christmas with this gorgeous Silver Gonk, featuring a sequin hat and holding a glitter embellished star on a wooden base. Perfect for a tabletop, mantelpiece, window sill or as a centrepiece. Plywood & felt. H29cm x W12.5 x D4cm. Engrave 1 line up to 30 characters (CAPITAL only).",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60226.jpg,output\personalised\cache\images\60226.jpg,output\personalised\cache\images\60226_qr.png,,active,
60291,Skull & Roses Mug,£10.00,£7.50,£2.50,25%,https://stevegiergiel.vivamknetwork.co.uk/skull-roses-mug.html,"Infuse some gothic charm into your brew break with this stylish mug. Porcelain. Gift boxed. Hand wash. Not suitable for microwave. 300ml. H9.5 x W11.5 x D8cm. Personalise in gold vinyl, up to 15 characters.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60291.jpg,output\personalised\cache\images\60291.jpg,output\personalised\cache\images\60291_qr.png,,active,
60296,Skull Tankard,£15.00,£8.50,£6.50,43%,https://stevegiergiel.vivamknetwork.co.uk/skull-tankard.html,"Add a touch of gothic allure to your preferred drink with this eye-catching tankard. Glass. Gift boxed. Hand wash. 500ml. H13 x W9 x D13cm. Personalise in black vinyl, up to 15 characters.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60296.jpg,output\personalised\cache\images\60296.jpg,output\personalised\cache\images\60296_qr.png,,active,
60159,Solid Pine Slatted Crate,£30.00,£22.00,£8.00,27%,https://stevegiergiel.vivamknetwork.co.uk/solid-pine-slatted-crate.html,"Handles on either side. Great for using as fruit & veg box, herb tray, storage box etc. Size: L31 x W23 x D15cm. Supplied flat pack. Self assembly required. Contents not included. Please note that due to the inherent variations in wood, the appearance of the personalisation may differ in depth, tone, and colour. Catalogue design: Engrave up to 2 lines with a maximum of 25 characters per line. Xmas design: Engrave up to 2 lines with a maximum of 25 characters per line. Images are fixed.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60159_2_2.jpg,output\personalised\cache\images\60159.jpg,output\personalised\cache\images\60159_qr.png,,active,
60485,Spiderman 52 Piece Colouring Set,£16.50,£12.38,£4.12,25%,https://stevegiergiel.vivamknetwork.co.uk/spiderman-52-piece-colouring-set.html,"Unleash your little one’s creativity with these portable case with a sturdy handle and convenient pull out drawers. Packed with everything they need for hours of imaginative fun. Age 3+. Carry case: durable cardboard & plastic handle. L26.5 x W13.5 x D9.5cm. Personalise on top of case in white vinyl, up to 15 characters, design is fixed. Available in 3 designs.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60485.jpg,output\personalised\cache\images\60485.jpg,output\personalised\cache\images\60485_qr.png,,active,
60206,Sweet Dreams Rainbow Plaque,£16.50,£8.00,£8.50,52%,https://stevegiergiel.vivamknetwork.co.uk/sweet-dreams-rainbow-plaque.html,"This adorable rainbow hanging plaque will make a beautiful addition to your child’s bedroom or nursery. Featuring sweet sentiment on soft pastel rainbow colours, sleeping moon, star and cloud hanging from white satin ribbon with pom poms. Rustic rope for easy hanging. MDF. H23 x W18 x D1cm (H31cm including rope). Engrave with a name up to 15 characters (on cloud).",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60206.jpg,output\personalised\cache\images\60206.jpg,output\personalised\cache\images\60206_qr.png,,active,
60403,Thoughts of You Tube Light - Stairway,£14.50,£12.00,£2.50,17%,https://stevegiergiel.vivamknetwork.co.uk/thoughts-of-you-tube-light-stairway.html,"This affectionately designed LED tube light shines a bright light to commemorate the memory of dearly missed loved ones. Features delicate silhouette designs of butterflies and dandelions, complemented by ‘If Tears Could Build a Stairway’ sentiment. Comes boxed. Glass & plastic. Requires 3 x AA batteries (not included). H20 x diam. 9cm. Personalise in white vinyl, up to 15 characters.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60403.jpg,output\personalised\cache\images\60403.jpg,output\personalised\cache\images\60403_qr.png,,active,
60193,Tie Clip,£6.50,£3.50,£3.00,46%,https://stevegiergiel.vivamknetwork.co.uk/tie-clip.html,"Quality brushed stainless steel tie clip, suitable for all occasions or would make the perfect gift. Includes gift pouch. Size: L4.7 x W0.8 x D0.5cm. Engrave up to 15 characters.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60193.jpg,output\personalised\cache\images\60193.jpg,output\personalised\cache\images\60193_qr.png,,active,
60251,Treat Tin,£6.50,£5.00,£1.50,23%,https://stevegiergiel.vivamknetwork.co.uk/metal-storage-tin-ivory.html,"Our Storage Tin is a versatile metal container meticulously crafted to house your preferred teas, coffees, treats and other essentials. Bid farewell to clutter as you welcome chic functionality with this stylish personalised storage solution. Contents not included. Colour: Ivory. Metal. Capacity: 1 litre. H14.5 x W9.5cm approx. Design 1: Engrave up to 3 lines, Line 1: maximum 15 characters. Line 2 & 3: maximum 25 characters. Rainbow design is fixed. Pawprint: Engrave with up to 15 characters. Paw design is fixed.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/t/e/teacher_design.jpg,output\personalised\cache\images\60251.jpg,output\personalised\cache\images\60251_qr.png,,active,
60252,Treat Tin - Grey,£6.50,£5.00,£1.50,23%,https://stevegiergiel.vivamknetwork.co.uk/metal-storage-tin-grey.html,"Our Storage Tin is a versatile metal container meticulously crafted to house your preferred teas, coffees, treats and other essentials. Bid farewell to clutter as you welcome chic functionality with this stylish personalised storage solution. Contents not included. Colour: Ivory. Metal. Capacity: 1 litre. H14.5 x W9.5cm approx. Design 1: Engrave up to 3 lines, Line 1: maximum 15 characters. Line 2 & 3: maximum 25 characters. Rainbow design is fixed. Pawprint: Engrave with up to 15 characters. Paw design is fixed.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60252.jpg,output\personalised\cache\images\60252.jpg,output\personalised\cache\images\60252_qr.png,,active,
60375,Tree of Life Locket,£17.50,£13.00,£4.50,26%,https://stevegiergiel.vivamknetwork.co.uk/tree-of-life-locket.html,"This timeless piece symbolises a true connection and unity. The keepsake locket holds two photographs. Plated with real silver. Comes gift boxed. Locket (closed): H2.2 x W1.6cm. Necklace length: 18"" approx. Engrave up to 15 characters on reverse.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60375_1.jpg,output\personalised\cache\images\60375.jpg,output\personalised\cache\images\60375_qr.png,,active,
60372,Two Tone Mobile Phone - Black,£22.00,£17.00,£5.00,23%,https://stevegiergiel.vivamknetwork.co.uk/two-tone-mobile-phone-black.html,"Perfect for both daytime and evening outings, add a chic touch to your ensemble while offering a practical storage option for your phone and essential items. Features a front section with 7 card slots, and gold zipped compartment in middle with 3 more card slots. Transparent compartment on reverse for phone. Adjustable strap with two gold rings, can be used with strap or without as a clutch. PU leather. Fits phones up to a maximum size of H16.5 x W8 x D1.2cm. Strap length (extended): 125cm. Bag size (without strap): H19.5 x W12 x D3cm approx. Available in Sage or Black. Engrave up to 15 characters.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60372.jpg,output\personalised\cache\images\60372.jpg,output\personalised\cache\images\60372_qr.png,,active,
60288,Unicorn Water Bottle,£7.50,£5.50,£2.00,27%,https://stevegiergiel.vivamknetwork.co.uk/unicorn-water-bottle.html,"Featuring a magical unicorn design, our pink drinking bottle brings the enchantment of fairy tales to every sip! Complete with a handy carry strap, and a retractable straw with a hygienic cover. It's the perfect on-the-go companion for staying refreshed. BPA Free. Hand wash. Plastic, silicone and polyester. 450ml. H19 x Diam. 7cm (strap length 80cm). Personalise in white vinyl, up to 15 characters.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60288.jpg,output\personalised\cache\images\60288.jpg,output\personalised\cache\images\60288_qr.png,,active,
60488,Winter Wonderland Dinner Set,£10.00,£6.00,£4.00,40%,https://stevegiergiel.vivamknetwork.co.uk/winter-wonderland-dinner-set.html,"This adorable kids’ dinner set features a charming polar bear design that brings a touch of holiday magic to every meal. Make it even more special by personalising the cup with their name, creating a keepsake they’ll cherish year after year. Hand wash. Plastic. Plate: diam. 21cm, bowl: H4.5 x diam. 16cm, cup: H11 x diam. 6.5cm. Personalise the cup with black vinyl, up to 15 characters.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60488.jpg,output\personalised\cache\images\60488.jpg,output\personalised\cache\images\60488_qr.png,,active,
60348,Xmas Red LED Lantern,£14.00,£9.00,£5.00,36%,https://stevegiergiel.vivamknetwork.co.uk/xmas-red-led-lantern.html,"Bring festive warmth to your home with this traditional lantern, featuring a realistic flame effect candle. Perfect for adding a cozy Christmas glow to any room, it combines classic charm with modern LED lighting for a safe and enchanting holiday ambiance. It elegantly serves as a thoughtful memorial piece, offering a comforting light in memory of a loved one. Indoor use only. Requires 3 x AAA batteries (not supplied). Comes boxed. Plastic. Size: H27 x W10 x D10cm. Personalise in gold vinyl, up to 3 lines, max 15 characters per line.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60348.jpg,output\personalised\cache\images\60348.jpg,output\personalised\cache\images\60348_qr.png,,active,
60405,Childrens Cake Shop Storage Box & Seat,£20.00,£14.50,£5.50,28%,https://stevegiergiel.vivamknetwork.co.uk/childrens-cake-shop-storage-box-seat.html,"This colourful cake shop design will add a fun look to any children’s room. Ideal for storing toys, clothes and much more. Perfect for keeping the floor clear. The lid is padded for comfort allowing your child to use it as a seat. Made from MDF and PVC, it ensures durability and stability while remaining lightweight and easy to clean. Folds flat for easy storage. H31 x W49 x D31cm approx. Suitable for up to 100kg. Contents not included. Engrave up to 2 lines on the door, max. 15 characters per line. ‘Cake Shop’ is fixed text.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60405.jpg,F:\VIVAMK_Clearance_Booklet\monitor_cache\personalised\60405.jpg,,sold_out,sold_out,2026-08-17T12:56:21
60484,Frozen 52 Piece Colouring Set,£16.50,£12.38,£4.12,25%,https://stevegiergiel.vivamknetwork.co.uk/frozen-52-piece-colouring-set-1.html,"Unleash your little one’s creativity with these portable case with a sturdy handle and convenient pull out drawers. Packed with everything they need for hours of imaginative fun. Age 3+. Carry case: durable cardboard & plastic handle. L26.5 x W13.5 x D9.5cm. Personalise on top of case in white vinyl, up to 15 characters, design is fixed. Available in 3 designs.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60484.jpg,F:\VIVAMK_Clearance_Booklet\monitor_cache\personalised\60484.jpg,,sold_out,sold_out,2026-08-17T12:56:21
